"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XM_794985.5",1.42727593483796,0.194565676043104,2.14794274762767,0.859373830929016,0.835219084228105,NA
"XM_795014.5",133.653262245336,0.229907697101495,0.26963300328861,2.70912856942526,0.438678218032725,0.998143285873081
"XM_795015.5",9.34506871648071,-1.81487010125562,0.919060089781472,3.87946998225233,0.274776774256635,NA
"XM_795059.5",69.6594316032287,-0.328648210269831,0.280083973782852,1.79342742649504,0.61636624494235,1
"XM_795067.5",675.156295567603,0.329841590102891,0.319625844990212,3.45090754321799,0.327185286401707,0.973256365990395
"XM_795070.5",1.17876349364853,1.04536747866252,1.78315704624361,0.37924935857378,0.94449493303877,NA
"XM_795081.5",440.169639784338,-0.0809219286656129,0.198820972256497,2.3672288534429,0.499764112631721,1
"XM_795086.5",0.810428875062142,2.08932552394334,4.40203493476839,0.298423906069292,0.960324628026218,NA
"XM_795089.5",13.2708990439057,-1.51482878921741,1.01427419431577,2.88914624141798,0.409034309504707,NA
"XM_795094.5",4.39826508026314,3.82758500645137,4.32737927839899,0.940556437532209,0.815631194004507,NA
"XM_795102.5",3.83040678052263,-0.990081904603422,1.17170570482019,4.00573928465575,0.260845057436707,NA
"XM_795126.5",116.371309679028,-0.970645789403382,0.396775964132219,13.8463283960044,0.00312196656483292,0.118850698964279
"XM_795129.5",18.6519765114184,-1.33782881673688,0.498952096587745,8.28811707940464,0.040417772555437,NA
"XM_795135.5",1.01878070827059,2.17004236717522,2.45401521245234,2.04384872204722,0.563355796921217,NA
"XM_795138.5",5.83741070222845,0.329670677205916,1.2428887556606,0.591548738625676,0.898364341990928,NA
"XM_795141.5",0.888806985005315,0.0805146114687839,3.20441289072303,0.456241902956783,0.928394160319215,NA
"XM_795144.5",7.40966109180793,-0.223409551706492,0.670858298888967,0.766840232429971,0.857380842222717,NA
"XM_795159.5",47.7854979389258,-0.45251616969007,0.855821492719763,1.3655867226378,0.713620843844742,1
"XM_795197.5",54.4537308161128,0.113658832844858,0.381965836935327,1.70844013031142,0.635058994538648,1
"XM_795198.5",0.688785242218945,-0.790613343583488,4.39770189922084,0.883220498778655,0.82947508435184,NA
"XM_795211.5",268.130174293004,-0.327748527104346,0.339605573716451,1.20610444741163,0.751540588433007,1
"XM_795217.5",5.99796854091649,-4.15048785994406,1.91778031993319,4.59628139958593,0.203861314233884,NA
"XM_795236.5",6.24276385869534,-0.46736420942423,0.953306681713003,0.582701122855539,0.900380883390556,NA
